PE APC-H7 PE-Cy7 PerCP-Cy5.5 APC BV421 FITC FSC-A FSC-H FSC-W SSC-A AquaAmine
0.324981873379915 0.211154208686642 0.103102079648119 0.337772316362684 0.114014378594838 0.101514256389954 0.304948503636745 134476.222157712 130406.646195031 66661.782426027 51343.5495508101 0.240059974980869
0.333393018124929 0.595814691118326 0.395311009206472 0.423952708237595 0.254499382185631 0.167891043035813 0.304417457543509 162490.370418471 93211.8368059452 75623.1964507319 48343.8475489205 0.257352194399694
0.325521722434258 0.912871577745094 0.884775536927854 0.286937198653557 0.203578537809966 0.103157070613327 0.242838064925742 121846.405676222 107032.215137487 74624.9950700285 46428.0235652146 0.138699537879653
0.311051617740348 0.783091594986503 0.274329829224279 0.222161388120161 0.212015986850288 0.113675953177453 0.256423142248479 140309.476893283 121112.632843146 75793.7981600891 66886.3784287734 0.171579082770392
0.186646419493601 0.711534513982336 0.732535875712784 0.328274421518177 0.222628033419339 0.154962399932886 0.474282741457626 133736.755461455 108449.665773907 77536.8614442025 40167.404355265 0.272500780293089
0.296165540051057 0.870609286188188 0.12336278839776 0.782438997503217 0.193482410794913 0.0608546195754892 0.270088095102095 154200.340221366 138772.054068952 72827.3554347755 44896.21192386 0.192465737587725
0.336853097313149 0.918067968110493 0.119058227938111 0.850958382189261 0.297778030787634 0.121750902311528 0.335905235231533 133841.901534829 127372.234949328 68275.0998780238 61716.7572297023 0.253799185150118
0.311004770791358 0.906194733102158 0.141720876075302 0.797824783007922 0.189976042474305 0.115898483180381 0.26137387792341 114118.857771517 99876.3527054498 74953.6444955388 50580.2542612342 0.184986002730321
0.3212081834289 0.914581384148793 0.126717591980599 0.870948974423512 0.27902698205857 0.116768147580572 0.295898395300146 132022.658729486 116375.927944586 74379.6864382236 54004.0472036547 0.215142574238176
0.708826062708605 0.226196314111288 0.0769998507637862 0.175316377745455 0.122801509332634 0.0983169177987597 0.251267000963002 113255.283618543 100495.603252911 73890.7949717895 42629.2420194527 0.180001995866495
0.33407073916189 0.918333281178158 0.892160916733434 0.292479662519969 0.20443118216741 0.124983684790968 0.242515493091742 96738.7858386989 81633.2186621911 77682.7144259188 49845.3333467255 0.135720627556343
0.305908438914731 0.267394399064373 0.0921805613375062 0.341832571510457 0.152406337476455 0.136719831270001 0.301562442633761 91137.0822589846 75884.6263239573 78823.2974823322 60265.0562531602 0.225526507992078
0.730857862219566 0.895796732356994 0.762982875694618 0.0203417662014781 1.10557853404935 0.141673144756078 1.04111415636751 113642.791122815 96840.8489271951 78099.8472213027 58152.6356901593 0.227893693098789
0.312980523463057 0.245112534895281 0.0748524510485259 0.339501258430827 0.149558564920518 0.123264164103036 0.289409102737607 128031.132798735 112544.730513107 74590.1488805948 55972.4192300862 0.221513012028109
0.370220315569161 0.751880255925415 0.540626409780045 0.398727284106106 0.235048516811367 0.236034856160683 0.280695549775007 142744.77861223 106177.603330798 75887.4102208954 53632.8066185921 0.213953272423377
0.507406994453549 0.858292018067376 0.517812025035467 0.488777992634551 0.234540439313362 0.103369584329713 0.374356264525229 105358.71167175 108576.221060969 73567.5279334261 54143.2021383766 0.183473254199429
0.303394433929935 0.906694092857152 0.252470246088415 0.405239449400998 0.194877868245424 0.0994971041150328 0.281361228624337 135591.804799192 120110.342436654 74072.5660558095 50386.7739546498 0.206140072707477
0.498030583186134 0.651226075949778 0.45148655117326 0.443473542845336 0.179174652074353 0.117118941132048 0.417165173086298 125367.307723646 99570.0009656924 79497.6056701978 64533.6281939671 0.252702106871495
0.439806582163558 0.614451006345275 0.751345211955533 0.537243797411226 0.303394878924142 0.103521734500196 0.215864993784017 120847.405769214 131339.17346647 74179.278312142 47668.0264989597 0.172809225177585
0.3556655881481 0.951975460735063 0.955183731615356 0.362685090218317 0.271432593425698 0.104743285029761 0.28908892016382 122581.334933639 107707.333516452 74637.4365567672 57206.759757458 0.170599399747447
0.487551269158389 0.576036316510974 0.318496268419534 0.51941990362302 0.237752791981165 0.206199373224269 0.345076422521634 132691.833447903 103910.501980059 76308.0703592417 68206.2376476055 0.189067706483348
0.455517608573241 0.865948035421927 0.576994559844801 0.433822309077851 0.437099648923731 0.814137602917161 0.74257925039396 139589.364882746 121849.460534806 74306.6839692001 45287.6086259065 0.286060073137924
0.725867551255508 0.885016031681041 0.345166370437646 0.663023272243142 0.943159054319639 0.234736740966337 0.832879385362464 124391.965019541 109302.441703469 74781.86504808 56804.2111261242 0.214039034476237
0.402147719442806 0.794932957272233 0.50740143014451 0.399933043475795 0.230107821586485 0.102405014221431 0.44574148311832 124789.375305477 89957.5493852118 78566.8846748031 42962.6038722373 0.247997241676079
0.249094980459039 0.806093330192821 0.768566683593554 0.187256929680489 0.132965598560476 0.0335103441722886 0.191391562846077 81423.111970379 76466.3268699167 70390.3766623067 33922.477761059 0.0851387034718475
0.319811390495129 0.877673185089328 0.850614261957269 0.2965168033055 0.178006843674593 0.0577787693302862 0.259304844977359 153377.63255422 136742.755717879 73512.6928422648 43972.6892040668 0.160042186863797
